1//		이름	기본생성	최대겹침	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	수리회수	잡는형식	속성	장착위치	장착위치	파츠파일	제거될위치	기본부위	아이템	희귀성	상점	로그	상용화	필요	필요	최소능력	최대능력	공격속성	속성	회피율	블럭율	추가스킬	추가스킬	공격스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용대상4	적용대상5	적용대상6	적용값1	적용값2	적용값3	적용값4	적용값5	적용값6	적용변화1	적용변화2	적용변화3	적용변화4	적용변화5	적용변화6	참조값 1	참조값 2	참조값 3	참조값 4	참조값 5	참조값 6	발동 마법	발동 레벨	마법 확률	필요MP	필요EP	학과	선행스킬	선행스킬1	선행스킬2	선행스킬2	기술	기술	기술	원소이펙트	사용 효과	효과 2	효과 3 	효과 4	효과 5	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	무기종류	보석옵션	변환될무기설정	변환될확률설정	레드칩	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대	서브디파인	현재경험치	연속기술	비행속도	비행선회각	비행선회각	비행제한	비행연료	가속연료	팩당연료	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명	최소사용	최대사용	아이템	사용제한	중첩사용	효과적용수치	사용대상	사용대상	귀속해제	귀속여부	귀속해제	타격시	발동 레벨	마법확률	대상	피격시	발동레벨	마법확률	대상	착용시	발동레벨	제련가능	속성제련	보석제련	피어싱	각성	아이템시간	아이템 등급	거래가능	아이템 분류1차	아이템 분류 2차	서버이동	물약저장	외형적용	외형추출
15	II_SYS_SYS_EVE_BXMELEMENTOR90	IDS_PROPITEM_TXT_011868	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	0	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011869	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
15	II_SYS_SYS_EVE_BXFELEMENTOR90	IDS_PROPITEM_TXT_011870	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	0	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011871	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
15	II_SYS_SYS_EVE_BXMPSYCHIKEEPER90	IDS_PROPITEM_TXT_011872	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	0	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011873	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
15	II_SYS_SYS_EVE_BXFPSYCHIKEEPER90	IDS_PROPITEM_TXT_011874	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	0	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011875	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
15	II_SYS_SYS_EVE_BXMJESTER90	IDS_PROPITEM_TXT_011876	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	0	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011877	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
15	II_SYS_SYS_EVE_BXFJESTER90	IDS_PROPITEM_TXT_011878	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	0	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011879	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
15	II_SYS_SYS_EVE_BXMRANGER90	IDS_PROPITEM_TXT_011880	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	0	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011881	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
15	II_SYS_SYS_EVE_BXFRANGER90	IDS_PROPITEM_TXT_011882	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	0	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011883	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
15	II_SYS_SYS_EVE_LUCKBAG01	IDS_PROPITEM_TXT_011884	1	999	IK1_GENERAL	IK2_FOOD	IK3_COOKING	=	0	1	=	4	=	=	=	=	=	=	=	0	=	=	1	=	=	1	0	=	=	50000	=	_NONE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	DST_HP	=	=	=	=	=	2000	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	1500	=	=	=	=	XI_GEN_CURE01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	SND_ITEM_GNEATFOOD	=	"""Itm_EveBalLucBag.dds"""	0	""""""	IDS_PROPITEM_TXT_011885	1	300	0	0	1	0	0	0	0	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_CONSUME	TYPE2_CONSUME_EXCEPTION	1	1	0	0
14	II_ARM_M_CHR_KOREAN04HAT	IDS_PROPITEM_TXT_011886	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_HAT	=	1	=	SEX_MALE	4	3600000	=	=	=	=	PARTS_HAT	=	1	=	PARTS_HAIR	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_mCloKorean04Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_011887	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_HAT	1	0	1	1
14	II_ARM_M_CHR_KOREAN04SUIT	IDS_PROPITEM_TXT_011888	1	1	IK1_ARMOR	IK2_CLOTH	IK3_CLOTH	=	1	=	SEX_MALE	4	9000000	=	=	=	=	PARTS_CLOTH	=	1	PARTS_LOWER_BODY	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_mCloKorean04Upper.dds"""	0	""""""	IDS_PROPITEM_TXT_011889	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_CLOTH	1	0	1	1
14	II_ARM_M_CHR_KOREAN04GLOVES	IDS_PROPITEM_TXT_011890	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_GLOVE	=	1	=	SEX_MALE	4	5850000	=	=	=	=	PARTS_GLOVE	=	1	=	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_mCloKorean04Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_011891	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_GLOVE	1	0	1	1
14	II_ARM_M_CHR_KOREAN04SHOES	IDS_PROPITEM_TXT_011892	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_SHOES	=	1	=	SEX_MALE	4	4500000	=	=	=	=	PARTS_BOOTS	=	1	=	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_mCloKorean04Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_011893	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_SHOES	1	0	1	1
14	II_SYS_SYS_SCR_BXMKOREAN04	IDS_PROPITEM_TXT_011894	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011895	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
14	II_ARM_F_CHR_KOREAN04HAT	IDS_PROPITEM_TXT_011896	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_HAT	=	1	=	SEX_FEMALE	4	3600000	=	=	=	=	PARTS_HAT	=	1	=	PARTS_HAIR	1	1	=	1	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_fCloKorean04Cap.dds"""	0	""""""	IDS_PROPITEM_TXT_011897	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_HAT	1	0	1	1
14	II_ARM_F_CHR_KOREAN04SUIT	IDS_PROPITEM_TXT_011898	1	1	IK1_ARMOR	IK2_CLOTH	IK3_CLOTH	=	1	=	SEX_FEMALE	4	9000000	=	=	=	=	PARTS_CLOTH	=	1	PARTS_LOWER_BODY	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_fCloKorean04Upper.dds"""	0	""""""	IDS_PROPITEM_TXT_011899	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_CLOTH	1	0	1	1
14	II_ARM_F_CHR_KOREAN04GLOVES	IDS_PROPITEM_TXT_011900	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_GLOVE	=	1	=	SEX_FEMALE	4	5850000	=	=	=	=	PARTS_GLOVE	=	1	=	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_fCloKorean04Hand.dds"""	0	""""""	IDS_PROPITEM_TXT_011901	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_GLOVE	1	0	1	1
14	II_ARM_F_CHR_KOREAN04SHOES	IDS_PROPITEM_TXT_011902	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_SHOES	=	1	=	SEX_FEMALE	4	4500000	=	=	=	=	PARTS_BOOTS	=	1	=	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_fCloKorean04Foot.dds"""	0	""""""	IDS_PROPITEM_TXT_011903	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_SHOES	1	0	1	1
14	II_SYS_SYS_SCR_BXFKOREAN04	IDS_PROPITEM_TXT_011904	1	999	IK1_SYSTEM	IK2_SYSTEM	IK3_SCROLL	=	0	1	=	0	=	=	=	=	=	=	=	0	=	=	1	=	=	1	1	=	=	=	=	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_SYS_EXPAN01	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""Itm_SysSysScrBxLuck.dds"""	0	""""""	IDS_PROPITEM_TXT_011905	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_ALLEXCEPTION	TYPE2_ALLEXCEPTION_ALLEXCEPTION	1	0	0	0
14	II_PET_DESERTFOX	IDS_PROPITEM_TXT_011906	1	1	IK1_GENERAL	IK2_GENERAL	IK3_PET	=	1	1	=	5000	=	=	=	=	=	=	=	0	=	=	1	=	=	=	1	=	MI_PET_DESERTFOX	350	=	_NONE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	1	=	SND_ITEM_GNEATFOOD	=	"""itm_PetDesertFox.dds"""	0	""""""	IDS_PROPITEM_TXT_011907	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_PET	TYPE2_PET_PICKUP	1	0	0	0
14	II_PET_DOBERMAN	IDS_PROPITEM_TXT_011908	1	1	IK1_GENERAL	IK2_GENERAL	IK3_PET	=	1	1	=	5000	=	=	=	=	=	=	=	0	=	=	1	=	=	=	1	=	MI_PET_DOBERMAN	350	=	_NONE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	1	=	SND_ITEM_GNEATFOOD	=	"""itm_PetDoberman.dds"""	0	""""""	IDS_PROPITEM_TXT_011909	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_PET	TYPE2_PET_PICKUP	1	0	0	0
14	II_PET_ICEQUEEN	IDS_PROPITEM_TXT_011910	1	1	IK1_GENERAL	IK2_GENERAL	IK3_PET	=	1	1	=	5000	=	=	=	=	=	=	=	0	=	=	1	=	=	=	1	=	MI_PET_ICEQUEEN	350	=	_NONE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	1	=	SND_ITEM_GNEATFOOD	=	"""itm_PetIceQueen.dds"""	0	""""""	IDS_PROPITEM_TXT_011911	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_PET	TYPE2_PET_PICKUP	1	0	0	0
14	II_PET_WRONGKOALA	IDS_PROPITEM_TXT_011912	1	1	IK1_GENERAL	IK2_GENERAL	IK3_PET	=	1	1	=	5000	=	=	=	=	=	=	=	0	=	=	1	=	=	=	1	=	MI_PET_WRONGKOALA	350	=	_NONE	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	WUI_NOW	=	=	=	=	=	=	=	=	=	0	0	0	0	0	1	=	=	=	=	=	=	=	=	=	=	=	=	1	=	SND_ITEM_GNEATFOOD	=	"""itm_PetWrongKoala.dds"""	0	""""""	IDS_PROPITEM_TXT_011913	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_PET	TYPE2_PET_PICKUP	1	0	0	0
14	II_ARM_M_CHR_CHINESE01HAT	IDS_PROPITEM_TXT_011914	1	1	IK1_ARMOR	IK2_CLOTHETC	IK3_HAT	=	1	=	SEX_MALE	4	3600000	=	=	=	=	PARTS_HAT	=	1	=	PARTS_HAIR	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_mCloMartialArt01Cap_32.dds"""	0	""""""	IDS_PROPITEM_TXT_011915	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_HAT	1	0	1	1
14	II_ARM_M_CHR_CHINESE01SUIT	IDS_PROPITEM_TXT_011916	1	1	IK1_ARMOR	IK2_CLOTH	IK3_CLOTH	=	1	=	SEX_MALE	4	9000000	=	=	=	=	PARTS_CLOTH	=	1	PARTS_LOWER_BODY	=	1	1	=	=	1	=	=	1	1	_NONE	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	1	=	=	=	"""itm_mCloMartialArt01Upper_32.dds"""	0	""""""	IDS_PROPITEM_TXT_011917	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0	ITEM_GRADE_NORMAL	1	TYPE1_COSTUME	TYPE2_COSTUME_CLOTH	1	0	1	1
